2023-02-17 17:19:40 startup archives install
2023-04-09 08:56:01 status unpacked libcdio19:amd64 2.1.0-3build1
2023-04-09 08:56:01 status half-configured libcdio19:amd64 2.1.0-3build1
2023-04-09 08:56:01 status installed libcdio19:amd64 2.1.0-3build1
2023-04-09 08:56:01 configure libxvidcore4:amd64 2:1.3.7-1 <none>
2023-04-09 08:56:01 status unpacked libxvidcore4:amd64 2:1.3.7-1
2023-04-09 08:56:01 status half-configured libxvidcore4:amd64 2:1.3.7-1
2023-04-09 08:56:01 status installed libxvidcore4:amd64 2:1.3.7-1
2023-04-09 08:56:01 configure libmpcdec6:amd64 2:0.1~r495-2 <none>
2023-04-09 08:56:01 status unpacked libmpcdec6:amd64 2:0.1~r495-2
2023-04-09 08:56:01 status half-configured libmpcdec6:amd64 2:0.1~r495-2
2023-04-09 08:56:01 status installed libmpcdec6:amd64 2:0.1~r495-2
2023-04-09 08:56:01 configure libcairo2:amd64 1.16.0-5ubuntu2 <none>
2023-04-09 08:56:01 status unpacked libcairo2:amd64 1.16.0-5ubuntu2
2023-04-09 08:56:01 status half-configured libcairo2:amd64 1.16.0-5ubuntu2
2023-04-09 08:56:01 status installed libcairo2:amd64 1.16.0-5ubuntu2
2023-04-09 08:56:01 configure libcolord2:amd64 1.4.6-1 <none>
2023-04-09 08:56:01 status unpacked libcolord2:amd64 1.4.6-1
2023-04-09 08:56:01 status half-configured libcolord2:amd64 1.4.6-1
2023-04-09 08:56:01 status installed libcolord2:amd64 1.4.6-1
2023-04-09 08:56:01 configure libopengl0:amd64 1.4.0-1 <none>
2023-04-09 08:56:01 status unpacked libopengl0:amd64 1.4.0-1
2023-04-09 08:56:01 status half-configured libopengl0:amd64 1.4.0-1
2023-04-09 08:56:01 status installed libopengl0:amd64 1.4.0-1
2023-04-09 08:56:01 configure libspandsp2:amd64 0.0.6+dfsg-2 <none>
2023-04-09 08:56:01 status unpacked libspandsp2:amd64 0.0.6+dfsg-2
2023-04-09 08:56:01 status half-configured libspandsp2:amd64 0.0.6+dfsg-2
2023-04-09 08:56:02 status installed libspandsp2:amd64 0.0.6+dfsg-2
2023-04-09 08:56:02 configure libxxf86vm1:amd64 1:1.1.4-1build3 <none>
2023-04-09 08:56:02 status unpacked libxxf86vm1:amd64 1:1.1.4-1build3
2023-04-09 08:56:02 status half-configured libxxf86vm1:amd64 1:1.1.4-1build3
2023-04-09 08:56:02 status installed libxxf86vm1:amd64 1:1.1.4-1build3
2023-04-09 08:56:02 configure libflac8:amd64 1.3.3-2ubuntu0.1 <none>
2023-04-09 08:56:02 status unpacked libflac8:amd64 1.3.3-2ubuntu0.1
2023-04-09 08:56:02 status half-configured libflac8:amd64 1.3.3-2ubuntu0.1
2023-04-09 08:56:02 status installed libflac8:amd64 1.3.3-2ubuntu0.1
2023-04-09 08:56:02 configure libsnappy1v5:amd64 1.1.8-1build3 <none>
2023-04-09 08:56:02 status unpacked libsnappy1v5:amd64 1.1.8-1build3
2023-04-09 08:56:02 status half-configured libsnappy1v5:amd64 1.1.8-1build3
2023-04-09 08:56:02 status installed libsnappy1v5:amd64 1.1.8-1build3
2023-04-09 08:56:02 configure libvo-aacenc0:amd64 0.1.3-2 <none>
2023-04-09 08:56:02 status unpacked libvo-aacenc0:amd64 0.1.3-2
2023-04-09 08:56:02 status half-configured libvo-aacenc0:amd64 0.1.3-2
2023-04-09 08:56:02 status installed libvo-aacenc0:amd64 0.1.3-2
2023-04-09 08:56:02 configure libopenexr25:amd64 2.5.7-1 <none>
2023-04-09 08:56:02 status unpacked libopenexr25:amd64 2.5.7-1
2023-04-09 08:56:02 status half-configured libopenexr25:amd64 2.5.7-1
2023-04-09 08:56:02 status installed libopenexr25:amd64 2.5.7-1
2023-04-09 08:56:02 configure libxcb-present0:amd64 1.14-3ubuntu3 <none>
2023-04-09 08:56:02 status unpacked libxcb-present0:amd64 1.14-3ubuntu3
2023-04-09 08:56:02 status half-configured libxcb-present0:amd64 1.14-3ubuntu3
2023-04-09 08:56:02 status installed libxcb-present0:amd64 1.14-3ubuntu3
2023-04-09 08:56:02 configure libdconf1:amd64 0.40.0-3 <none>
2023-04-09 08:56:02 status unpacked libdconf1:amd64 0.40.0-3
2023-04-09 08:56:02 status half-configured libdconf1:amd64 0.40.0-3
2023-04-09 08:56:02 status installed libdconf1:amd64 0.40.0-3
2023-04-09 08:56:02 configure libfontenc1:amd64 1:1.1.4-1build3 <none>
2023-04-09 08:56:02 status unpacked libfontenc1:amd64 1:1.1.4-1build3
2023-04-09 08:56:02 status half-configured libfontenc1:amd64 1:1.1.4-1build3
2023-04-09 08:56:03 status installed libfontenc1:amd64 1:1.1.4-1build3
2023-04-09 08:56:03 configure libblas3:amd64 3.10.0-2ubuntu1 <none>
2023-04-09 08:56:03 status unpacked libblas3:amd64 3.10.0-2ubuntu1
2023-04-09 08:56:03 status half-configured libblas3:amd64 3.10.0-2ubuntu1
2023-04-09 08:56:03 status installed libblas3:amd64 3.10.0-2ubuntu1
2023-04-09 08:56:03 configure libsoundtouch1:amd64 2.3.1+ds1-1 <none>
2023-04-09 08:56:03 status unpacked libsoundtouch1:amd64 2.3.1+ds1-1
2023-04-09 08:56:03 status half-configured libsoundtouch1:amd64 2.3.1+ds1-1
2023-04-09 08:56:03 status installed libsoundtouch1:amd64 2.3.1+ds1-1
2023-04-09 08:56:03 configure libgles2:amd64 1.4.0-1 <none>
2023-04-09 08:56:03 status unpacked libgles2:amd64 1.4.0-1
2023-04-09 08:56:03 status half-configured libgles2:amd64 1.4.0-1
2023-04-09 08:56:03 status installed libgles2:amd64 1.4.0-1
2023-04-09 08:56:03 configure fonts-tlwg-loma-otf:all 1:0.7.3-1 <none>
2023-04-09 08:56:03 status unpacked fonts-tlwg-loma-otf:all 1:0.7.3-1
2023-04-09 08:56:03 status half-configured fonts-tlwg-loma-otf:all 1:0.7.3-1
2023-04-09 08:56:03 status installed fonts-tlwg-loma-otf:all 1:0.7.3-1
2023-04-09 08:56:03 configure libass9:amd64 1:0.15.2-1 <none>
2023-04-09 08:56:03 status unpacked libass9:amd64 1:0.15.2-1
2023-04-09 08:56:03 status half-configured libass9:amd64 1:0.15.2-1
2023-04-09 08:56:03 status installed libass9:amd64 1:0.15.2-1
2023-04-09 08:56:04 configure libdvdread8:amd64 6.1.2-1 <none>
2023-04-09 08:56:04 status unpacked libdvdread8:amd64 6.1.2-1
2023-04-09 08:56:04 status half-configured libdvdread8:amd64 6.1.2-1
2023-04-09 08:56:04 status installed libdvdread8:amd64 6.1.2-1
2023-04-09 08:56:04 configure emacsen-common:all 3.0.4 <none>
2023-04-09 08:56:04 status unpacked emacsen-common:all 3.0.4
2023-04-09 08:56:04 status half-configured emacsen-common:all 3.0.4
2023-04-09 08:56:04 status installed emacsen-common:all 3.0.4
2023-04-09 08:56:04 configure libva2:amd64 2.14.0-1 <none>
2023-04-09 08:56:04 status unpacked libva2:amd64 2.14.0-1
2023-04-09 08:56:04 status half-configured libva2:amd64 2.14.0-1
2023-04-09 08:56:04 status installed libva2:amd64 2.14.0-1
2023-04-09 08:56:04 configure libepoxy0:amd64 1.5.10-1 <none>
2023-04-09 08:56:04 status unpacked libepoxy0:amd64 1.5.10-1
2023-04-09 08:56:04 status half-configured libepoxy0:amd64 1.5.10-1
2023-04-09 08:56:04 status installed libepoxy0:amd64 1.5.10-1
2023-04-09 08:56:04 configure libxfixes3:amd64 1:6.0.0-1 <none>
2023-04-09 08:56:04 status unpacked libxfixes3:amd64 1:6.0.0-1
2023-04-09 08:56:04 status half-configured libxfixes3:amd64 1:6.0.0-1
2023-04-09 08:56:04 status installed libxfixes3:amd64 1:6.0.0-1
2023-04-09 08:56:04 configure libxcb-sync1:amd64 1.14-3ubuntu3 <none>
2023-04-09 08:56:04 status unpacked libxcb-sync1:amd64 1.14-3ubuntu3
2023-04-09 08:56:04 status half-configured libxcb-sync1:amd64 1.14-3ubuntu3
2023-04-09 08:56:04 status installed libxcb-sync1:amd64 1.14-3ubuntu3
2023-04-09 08:56:04 configure libx264-163:amd64 2:0.163.3060+git5db6aa6-2build1 <none>
2023-04-09 08:56:04 status unpacked libx264-163:amd64 2:0.163.3060+git5db6aa6-2build1
2023-04-09 08:56:04 status half-configured libx264-163:amd64 2:0.163.3060+git5db6aa6-2build1
2023-04-09 08:56:04 status installed libx264-163:amd64 2:0.163.3060+git5db6aa6-2build1
2023-04-09 08:56:04 configure xfonts-encodings:all 1:1.0.5-0ubuntu2 <none>
2023-04-09 08:56:04 status unpacked xfonts-encodings:all 1:1.0.5-0ubuntu2
2023-04-09 08:56:05 status half-configured xfonts-encodings:all 1:1.0.5-0ubuntu2
2023-04-09 08:56:05 status installed xfonts-encodings:all 1:1.0.5-0ubuntu2
2023-04-09 08:56:05 configure libopus0:amd64 1.3.1-0.1build2 <none>
2023-04-09 08:56:05 status unpacked libopus0:amd64 1.3.1-0.1build2
2023-04-09 08:56:05 status half-configured libopus0:amd64 1.3.1-0.1build2
2023-04-09 08:56:05 status installed libopus0:amd64 1.3.1-0.1build2
2023-04-09 08:56:05 configure libfaad2:amd64 2.10.0-2 <none>
2023-04-09 08:56:05 status unpacked libfaad2:amd64 2.10.0-2
2023-04-09 08:56:05 status half-configured libfaad2:amd64 2.10.0-2
2023-04-09 08:56:05 status installed libfaad2:amd64 2.10.0-2
2023-04-09 08:56:05 configure libxinerama1:amd64 2:1.1.4-3 <none>
2023-04-09 08:56:05 status unpacked libxinerama1:amd64 2:1.1.4-3
2023-04-09 08:56:05 status half-configured libxinerama1:amd64 2:1.1.4-3
2023-04-09 08:56:05 status installed libxinerama1:amd64 2:1.1.4-3
2023-04-09 08:56:05 configure libdc1394-25:amd64 2.2.6-4 <none>
2023-04-09 08:56:05 status unpacked libdc1394-25:amd64 2.2.6-4
2023-04-09 08:56:05 status half-configured libdc1394-25:amd64 2.2.6-4
2023-04-09 08:56:05 status installed libdc1394-25:amd64 2.2.6-4
2023-04-09 08:56:05 configure libxv1:amd64 2:1.0.11-1build2 <none>
2023-04-09 08:56:05 status unpacked libxv1:amd64 2:1.0.11-1build2
2023-04-09 08:56:05 status half-configured libxv1:amd64 2:1.0.11-1build2
2023-04-09 08:56:05 status installed libxv1:amd64 2:1.0.11-1build2
2023-04-09 08:56:06 configure libvorbis0a:amd64 1.3.7-1build2 <none>
2023-04-09 08:56:06 status unpacked libvorbis0a:amd64 1.3.7-1build2
2023-04-09 08:56:06 status half-configured libvorbis0a:amd64 1.3.7-1build2
2023-04-09 08:56:06 status installed libvorbis0a:amd64 1.3.7-1build2
2023-04-09 08:56:06 configure libevent-2.1-7:amd64 2.1.12-stable-1build3 <none>
2023-04-09 08:56:06 status unpacked libevent-2.1-7:amd64 2.1.12-stable-1build3
2023-04-09 08:56:06 status half-configured libevent-2.1-7:amd64 2.1.12-stable-1build3
2023-04-09 08:56:06 status installed libevent-2.1-7:amd64 2.1.12-stable-1build3
2023-04-09 08:56:06 configure libxrandr2:amd64 2:1.5.2-1build1 <none>
2023-04-09 08:56:06 status unpacked libxrandr2:amd64 2:1.5.2-1build1
2023-04-09 08:56:06 status half-configured libxrandr2:amd64 2:1.5.2-1build1
2023-04-09 08:56:06 status installed libxrandr2:amd64 2:1.5.2-1build1
2023-04-09 08:56:06 configure liborc-0.4-0:amd64 1:0.4.32-2 <none>
2023-04-09 08:56:06 status unpacked liborc-0.4-0:amd64 1:0.4.32-2
2023-04-09 08:56:06 status half-configured liborc-0.4-0:amd64 1:0.4.32-2
2023-04-09 08:56:06 status installed liborc-0.4-0:amd64 1:0.4.32-2
2023-04-09 08:56:06 configure libglapi-mesa:amd64 22.2.5-0ubuntu0.1~22.04.1 <none>
2023-04-09 08:56:06 status unpacked libglapi-mesa:amd64 22.2.5-0ubuntu0.1~22.04.1
2023-04-09 08:56:06 status half-configured libglapi-mesa:amd64 22.2.5-0ubuntu0.1~22.04.1
2023-04-09 08:56:06 status installed libglapi-mesa:amd64 22.2.5-0ubuntu0.1~22.04.1
2023-04-09 08:56:06 configure libgfortran5:amd64 12.1.0-2ubuntu1~22.04 <none>
2023-04-09 08:56:06 status unpacked libgfortran5:amd64 12.1.0-2ubuntu1~22.04
2023-04-09 08:56:06 status half-configured libgfortran5:amd64 12.1.0-2ubuntu1~22.04
2023-04-09 08:56:07 status installed libgfortran5:amd64 12.1.0-2ubuntu1~22.04
2023-04-09 08:56:07 configure libltc11:amd64 1.3.1-1 <none>
2023-04-09 08:56:07 status unpacked libltc11:amd64 1.3.1-1
2023-04-09 08:56:07 status half-configured libltc11:amd64 1.3.1-1
2023-04-09 08:56:07 status installed libltc11:amd64 1.3.1-1
2023-04-09 08:56:07 configure libx265-199:amd64 3.5-2 <none>
2023-04-09 08:56:07 status unpacked libx265-199:amd64 3.5-2
2023-04-09 08:56:07 status half-configured libx265-199:amd64 3.5-2
2023-04-09 08:56:07 status installed libx265-199:amd64 3.5-2
2023-04-09 08:56:07 configure libsoup2.4-common:all 2.74.2-3 <none>
2023-04-09 08:56:07 status unpacked libsoup2.4-common:all 2.74.2-3
2023-04-09 08:56:07 status half-configured libsoup2.4-common:all 2.74.2-3
2023-04-09 08:56:07 status installed libsoup2.4-common:all 2.74.2-3
2023-04-09 08:56:07 configure libsndio7.0:amd64 1.8.1-1.1 <none>
2023-04-09 08:56:07 status unpacked libsndio7.0:amd64 1.8.1-1.1
2023-04-09 08:56:07 status half-configured libsndio7.0:amd64 1.8.1-1.1
2023-04-09 08:56:07 status installed libsndio7.0:amd64 1.8.1-1.1
2023-04-09 08:56:07 configure libxcb-dri2-0:amd64 1.14-3ubuntu3 <none>
2023-04-09 08:56:07 status unpacked libxcb-dri2-0:amd64 1.14-3ubuntu3
2023-04-09 08:56:07 status half-configured libxcb-dri2-0:amd64 1.14-3ubuntu3
2023-04-09 08:56:07 status installed libxcb-dri2-0:amd64 1.14-3ubuntu3
2023-04-09 08:56:07 configure libatk1.0-data:all 2.36.0-3build1 <none>
2023-04-09 08:56:07 status unpacked libatk1.0-data:all 2.36.0-3build1
2023-04-09 08:56:07 status half-configured libatk1.0-data:all 2.36.0-3build1
2023-04-09 08:56:07 status installed libatk1.0-data:all 2.36.0-3build1
2023-04-09 08:56:07 configure libvidstab1.1:amd64 1.1.0-2 <none>
2023-04-09 08:56:07 status unpacked libvidstab1.1:amd64 1.1.0-2
2023-04-09 08:56:07 status half-configured libvidstab1.1:amd64 1.1.0-2
2023-04-09 08:56:07 status installed libvidstab1.1:amd64 1.1.0-2
2023-04-09 08:56:07 configure libtag1v5:amd64 1.11.1+dfsg.1-3ubuntu3 <none>
2023-04-09 08:56:07 status unpacked libtag1v5:amd64 1.11.1+dfsg.1-3ubuntu3
2023-04-09 08:56:07 status half-configured libtag1v5:amd64 1.11.1+dfsg.1-3ubuntu3
2023-04-09 08:56:07 status installed libtag1v5:amd64 1.11.1+dfsg.1-3ubuntu3
2023-04-09 08:56:08 configure libflite1:amd64 2.2-3 <none>
2023-04-09 08:56:08 status unpacked libflite1:amd64 2.2-3
2023-04-09 08:56:08 status half-configured libflite1:amd64 2.2-3
2023-04-09 08:56:08 status installed libflite1:amd64 2.2-3
2023-04-09 08:56:08 configure libva-drm2:amd64 2.14.0-1 <none>
2023-04-09 08:56:08 status unpacked libva-drm2:amd64 2.14.0-1
2023-04-09 08:56:08 status half-configured libva-drm2:amd64 2.14.0-1
2023-04-09 08:56:08 status installed libva-drm2:amd64 2.14.0-1
2023-04-09 08:56:08 configure libdv4:amd64 1.0.0-14build1 <none>
2023-04-09 08:56:08 status unpacked libdv4:amd64 1.0.0-14build1
2023-04-09 08:56:08 status half-configured libdv4:amd64 1.0.0-14build1
2023-04-09 08:56:08 status installed libdv4:amd64 1.0.0-14build1
2023-04-09 08:56:08 configure fonts-ipafont-gothic:all 00303-21ubuntu1 <none>
2023-04-09 08:56:08 status unpacked fonts-ipafont-gothic:all 00303-21ubuntu1
2023-04-09 08:56:08 status half-configured fonts-ipafont-gothic:all 00303-21ubuntu1
2023-04-09 08:56:08 status installed fonts-ipafont-gothic:all 00303-21ubuntu1
2023-04-09 08:56:08 configure ocl-icd-libopencl1:amd64 2.2.14-3 <none>
2023-04-09 08:56:08 status unpacked ocl-icd-libopencl1:amd64 2.2.14-3
2023-04-09 08:56:08 status half-configured ocl-icd-libopencl1:amd64 2.2.14-3
2023-04-09 08:56:08 status installed ocl-icd-libopencl1:amd64 2.2.14-3
2023-04-09 08:56:08 configure libasyncns0:amd64 0.8-6build2 <none>
2023-04-09 08:56:08 status unpacked libasyncns0:amd64 0.8-6build2
2023-04-09 08:56:08 status half-configured libasyncns0:amd64 0.8-6build2
2023-04-09 08:56:08 status installed libasyncns0:amd64 0.8-6build2
2023-04-09 08:56:08 configure libwildmidi2:amd64 0.4.3-1 <none>
2023-04-09 08:56:08 status unpacked libwildmidi2:amd64 0.4.3-1
2023-04-09 08:56:08 status half-configured libwildmidi2:amd64 0.4.3-1
2023-04-09 08:56:08 status installed libwildmidi2:amd64 0.4.3-1
2023-04-09 08:56:08 configure libxshmfence1:amd64 1.3-1build4 <none>
2023-04-09 08:56:08 status unpacked libxshmfence1:amd64 1.3-1build4
2023-04-09 08:56:09 status half-configured libxshmfence1:amd64 1.3-1build4
2023-04-09 08:56:09 status installed libxshmfence1:amd64 1.3-1build4
2023-04-09 08:56:09 configure libopenh264-6:amd64 2.2.0+dfsg-2 <none>
2023-04-09 08:56:09 status unpacked libopenh264-6:amd64 2.2.0+dfsg-2
2023-04-09 08:56:09 status half-configured libopenh264-6:amd64 2.2.0+dfsg-2
2023-04-09 08:56:09 status installed libopenh264-6:amd64 2.2.0+dfsg-2
2023-04-09 08:56:09 configure libvdpau1:amd64 1.4-3build2 <none>
2023-04-09 08:56:09 status unpacked libvdpau1:amd64 1.4-3build2
2023-04-09 08:56:09 status half-configured libvdpau1:amd64 1.4-3build2
2023-04-09 08:56:09 status installed libvdpau1:amd64 1.4-3build2
2023-04-09 08:56:09 configure libwavpack1:amd64 5.4.0-1build2 <none>
2023-04-09 08:56:09 status unpacked libwavpack1:amd64 5.4.0-1build2
2023-04-09 08:56:09 status half-configured libwavpack1:amd64 5.4.0-1build2
2023-04-09 08:56:09 status installed libwavpack1:amd64 5.4.0-1build2
2023-04-09 08:56:09 configure libbs2b0:amd64 3.1.0+dfsg-2.2build1 <none>
2023-04-09 08:56:09 status unpacked libbs2b0:amd64 3.1.0+dfsg-2.2build1
2023-04-09 08:56:09 status half-configured libbs2b0:amd64 3.1.0+dfsg-2.2build1
2023-04-09 08:56:09 status installed libbs2b0:amd64 3.1.0+dfsg-2.2build1
2023-04-09 08:56:09 configure libzxingcore1:amd64 1.2.0-1 <none>
2023-04-09 08:56:09 status unpacked libzxingcore1:amd64 1.2.0-1
2023-04-09 08:56:09 status half-configured libzxingcore1:amd64 1.2.0-1
2023-04-09 08:56:09 status installed libzxingcore1:amd64 1.2.0-1
2023-04-09 08:56:09 configure libllvm15:amd64 1:15.0.6-3~ubuntu0.22.04.2 <none>
2023-04-09 08:56:09 status unpacked libllvm15:amd64 1:15.0.6-3~ubuntu0.22.04.2
2023-04-09 08:56:09 status half-configured libllvm15:amd64 1:15.0.6-3~ubuntu0.22.04.2
2023-04-09 08:56:09 status installed libllvm15:amd64 1:15.0.6-3~ubuntu0.22.04.2
2023-04-09 08:56:09 configure libtheora0:amd64 1.1.1+dfsg.1-15ubuntu4 <none>
2023-04-09 08:56:09 status unpacked libtheora0:amd64 1.1.1+dfsg.1-15ubuntu4
2023-04-09 08:56:09 status half-configured libtheora0:amd64 1.1.1+dfsg.1-15ubuntu4
2023-04-09 08:56:09 status installed libtheora0:amd64 1.1.1+dfsg.1-15ubuntu4
2023-04-09 08:56:10 configure libv4lconvert0:amd64 1.22.1-2build1 <none>
2023-04-09 08:56:10 status unpacked libv4lconvert0:amd64 1.22.1-2build1
2023-04-09 08:56:10 status half-configured libv4lconvert0:amd64 1.22.1-2build1
2023-04-09 08:56:10 status installed libv4lconvert0:amd64 1.22.1-2build1
2023-04-09 08:56:10 configure fonts-liberation:all 1:1.07.4-11 <none>
2023-04-09 08:56:10 status unpacked fonts-liberation:all 1:1.07.4-11
2023-04-09 08:56:10 status half-configured fonts-liberation:all 1:1.07.4-11
2023-04-09 08:56:10 status installed fonts-liberation:all 1:1.07.4-11
2023-04-09 08:56:10 configure libdca0:amd64 0.0.7-2 <none>
2023-04-09 08:56:10 status unpacked libdca0:amd64 0.0.7-2
2023-04-09 08:56:10 status half-configured libdca0:amd64 0.0.7-2
2023-04-09 08:56:10 status installed libdca0:amd64 0.0.7-2
2023-04-09 08:56:10 configure libzimg2:amd64 3.0.3+ds1-1 <none>
2023-04-09 08:56:10 status unpacked libzimg2:amd64 3.0.3+ds1-1
2023-04-09 08:56:10 status half-configured libzimg2:amd64 3.0.3+ds1-1
2023-04-09 08:56:10 status installed libzimg2:amd64 3.0.3+ds1-1
2023-04-09 08:56:10 configure libopenjp2-7:amd64 2.4.0-6 <none>
2023-04-09 08:56:10 status unpacked libopenjp2-7:amd64 2.4.0-6
2023-04-09 08:56:10 status half-configured libopenjp2-7:amd64 2.4.0-6
2023-04-09 08:56:10 status installed libopenjp2-7:amd64 2.4.0-6
2023-04-09 08:56:10 configure libopenal-data:all 1:1.19.1-2build3 <none>
2023-04-09 08:56:10 status unpacked libopenal-data:all 1:1.19.1-2build3
2023-04-09 08:56:10 status half-configured libopenal-data:all 1:1.19.1-2build3
2023-04-09 08:56:10 status installed libopenal-data:all 1:1.19.1-2build3
2023-04-09 08:56:10 configure libthai-data:all 0.1.29-1build1 <none>
2023-04-09 08:56:10 status unpacked libthai-data:all 0.1.29-1build1
2023-04-09 08:56:10 status half-configured libthai-data:all 0.1.29-1build1
2023-04-09 08:56:10 status installed libthai-data:all 0.1.29-1build1
2023-04-09 08:56:10 configure libgdk-pixbuf-2.0-0:amd64 2.42.8+dfsg-1ubuntu0.2 <none>
2023-04-09 08:56:10 status unpacked libgdk-pixbuf-2.0-0:amd64 2.42.8+dfsg-1ubuntu0.2
2023-04-09 08:56:10 status half-configured libgdk-pixbuf-2.0-0:amd64 2.42.8+dfsg-1ubuntu0.2
2023-04-09 08:56:11 status installed libgdk-pixbuf-2.0-0:amd64 2.42.8+dfsg-1ubuntu0.2
2023-04-09 08:56:11 configure libvpx7:amd64 1.11.0-2ubuntu2 <none>
2023-04-09 08:56:11 status unpacked libvpx7:amd64 1.11.0-2ubuntu2
2023-04-09 08:56:11 status half-configured libvpx7:amd64 1.11.0-2ubuntu2
2023-04-09 08:56:11 status installed libvpx7:amd64 1.11.0-2ubuntu2
2023-04-09 08:56:11 configure libcairo-gobject2:amd64 1.16.0-5ubuntu2 <none>
2023-04-09 08:56:11 status unpacked libcairo-gobject2:amd64 1.16.0-5ubuntu2
2023-04-09 08:56:11 status half-configured libcairo-gobject2:amd64 1.16.0-5ubuntu2
2023-04-09 08:56:11 status installed libcairo-gobject2:amd64 1.16.0-5ubuntu2
2023-04-09 08:56:11 configure libatk1.0-0:amd64 2.36.0-3build1 <none>
2023-04-09 08:56:11 status unpacked libatk1.0-0:amd64 2.36.0-3build1
2023-04-09 08:56:11 status half-configured libatk1.0-0:amd64 2.36.0-3build1
2023-04-09 08:56:11 status installed libatk1.0-0:amd64 2.36.0-3build1
2023-04-09 08:56:11 configure libwayland-egl1:amd64 1.20.0-1ubuntu0.1 <none>
2023-04-09 08:56:11 status unpacked libwayland-egl1:amd64 1.20.0-1ubuntu0.1
2023-04-09 08:56:11 status half-configured libwayland-egl1:amd64 1.20.0-1ubuntu0.1
2023-04-09 08:56:11 status installed libwayland-egl1:amd64 1.20.0-1ubuntu0.1
2023-04-09 08:56:11 configure libxss1:amd64 1:1.2.3-1build2 <none>
2023-04-09 08:56:11 status unpacked libxss1:amd64 1:1.2.3-1build2
2023-04-09 08:56:11 status half-configured libxss1:amd64 1:1.2.3-1build2
2023-04-09 08:56:11 status installed libxss1:amd64 1:1.2.3-1build2
2023-04-09 08:56:11 configure libxkbfile1:amd64 1:1.1.0-1build3 <none>
2023-04-09 08:56:11 status unpacked libxkbfile1:amd64 1:1.1.0-1build3
2023-04-09 08:56:11 status half-configured libxkbfile1:amd64 1:1.1.0-1build3
2023-04-09 08:56:11 status installed libxkbfile1:amd64 1:1.1.0-1build3
